"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed May 22 02:31:15 UTC 2024","Wed May 22 02:31:23 UTC 2024","7629","","[Windows-chrome] test func:","","[Windows-chrome] test func:","test element exist 功能 ? && func","test element exist 功能 ? && func",""
"passed","Wed May 22 02:31:23 UTC 2024","Wed May 22 02:31:32 UTC 2024","9047","","[Windows-chrome] test local:","","[Windows-chrome] test local:","test localhost content","test localhost content",""
"passed","Wed May 22 02:31:15 UTC 2024","Wed May 22 02:31:35 UTC 2024","19719","","[Mac OS X-chrome] test func:","","[Mac OS X-chrome] test func:","test element exist 功能 ? && func","test element exist 功能 ? && func",""
"passed","Wed May 22 02:31:35 UTC 2024","Wed May 22 02:31:47 UTC 2024","11975","","[Mac OS X-chrome] test local:","","[Mac OS X-chrome] test local:","test localhost content","test localhost content",""
