"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Aug 31 02:46:37 UTC 2024","Sat Aug 31 02:46:48 UTC 2024","11240","","[Mac OS X-chrome] test func:","","[Mac OS X-chrome] test func:","test element exist 功能 ? && func","test element exist 功能 ? && func",""
"passed","Sat Aug 31 02:46:49 UTC 2024","Sat Aug 31 02:46:57 UTC 2024","8706","","[Mac OS X-chrome] test local:","","[Mac OS X-chrome] test local:","test localhost content","test localhost content",""
"passed","Sat Aug 31 02:46:37 UTC 2024","Sat Aug 31 02:46:43 UTC 2024","6360","","[Windows-chrome] test func:","","[Windows-chrome] test func:","test element exist 功能 ? && func","test element exist 功能 ? && func",""
"passed","Sat Aug 31 02:46:44 UTC 2024","Sat Aug 31 02:46:51 UTC 2024","7695","","[Windows-chrome] test local:","","[Windows-chrome] test local:","test localhost content","test localhost content",""
