"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Sep 25 02:59:43 UTC 2024","Wed Sep 25 02:59:57 UTC 2024","14061","","[Mac OS X-chrome] test local:","","[Mac OS X-chrome] test local:","test localhost content","test localhost content",""
"passed","Wed Sep 25 02:59:13 UTC 2024","Wed Sep 25 02:59:42 UTC 2024","29246","","[Mac OS X-chrome] test func:","","[Mac OS X-chrome] test func:","test element exist 功能 ? && func","test element exist 功能 ? && func",""
"passed","Wed Sep 25 02:59:13 UTC 2024","Wed Sep 25 02:59:26 UTC 2024","12949","","[Windows-chrome] test func:","","[Windows-chrome] test func:","test element exist 功能 ? && func","test element exist 功能 ? && func",""
"passed","Wed Sep 25 02:59:26 UTC 2024","Wed Sep 25 02:59:38 UTC 2024","11920","","[Windows-chrome] test local:","","[Windows-chrome] test local:","test localhost content","test localhost content",""
