"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jan 16 15:57:32 UTC 2024","Tue Jan 16 15:57:44 UTC 2024","11642","","[Mac OS X-chrome] test func:","","[Mac OS X-chrome] test func:","test element exist 功能 ? && func","test element exist 功能 ? && func",""
"passed","Tue Jan 16 15:57:44 UTC 2024","Tue Jan 16 15:57:52 UTC 2024","7912","","[Mac OS X-chrome] test local:","","[Mac OS X-chrome] test local:","test localhost content","test localhost content",""
"passed","Tue Jan 16 15:57:32 UTC 2024","Tue Jan 16 15:57:40 UTC 2024","7973","","[Windows-chrome] test func:","","[Windows-chrome] test func:","test element exist 功能 ? && func","test element exist 功能 ? && func",""
"passed","Tue Jan 16 15:57:40 UTC 2024","Tue Jan 16 15:57:47 UTC 2024","6482","","[Windows-chrome] test local:","","[Windows-chrome] test local:","test localhost content","test localhost content",""
