"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jan 14 01:54:26 UTC 2024","Sun Jan 14 01:54:43 UTC 2024","16907","","[chrome] test local:","","[chrome] test local:","test localhost content","test localhost content",""
"passed","Sun Jan 14 01:54:15 UTC 2024","Sun Jan 14 01:54:26 UTC 2024","10925","","[chrome] test func:","","[chrome] test func:","test element exist 功能 ? && func","test element exist 功能 ? && func",""
