"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Feb 21 02:22:06 UTC 2024","Wed Feb 21 02:22:14 UTC 2024","8815","","[Windows-chrome] test local:","","[Windows-chrome] test local:","test localhost content","test localhost content",""
"passed","Wed Feb 21 02:21:57 UTC 2024","Wed Feb 21 02:22:05 UTC 2024","8593","","[Windows-chrome] test func:","","[Windows-chrome] test func:","test element exist 功能 ? && func","test element exist 功能 ? && func",""
"passed","Wed Feb 21 02:21:57 UTC 2024","Wed Feb 21 02:22:09 UTC 2024","12385","","[Mac OS X-chrome] test func:","","[Mac OS X-chrome] test func:","test element exist 功能 ? && func","test element exist 功能 ? && func",""
"passed","Wed Feb 21 02:22:09 UTC 2024","Wed Feb 21 02:22:18 UTC 2024","8193","","[Mac OS X-chrome] test local:","","[Mac OS X-chrome] test local:","test localhost content","test localhost content",""
