"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Wed Jan 17 16:53:30 UTC 2024","Wed Jan 17 16:54:00 UTC 2024","30480","","[Mac OS X-chrome] test local:","","[Mac OS X-chrome] test local:","test localhost content","test localhost content",""
"passed","Wed Jan 17 16:53:22 UTC 2024","Wed Jan 17 16:53:30 UTC 2024","8095","","[Mac OS X-chrome] test func:","","[Mac OS X-chrome] test func:","test element exist 功能 ? && func","test element exist 功能 ? && func",""
"failed","Wed Jan 17 16:53:30 UTC 2024","Wed Jan 17 16:54:00 UTC 2024","29823","","[Windows-chrome] test local:","","[Windows-chrome] test local:","test localhost content","test localhost content",""
"passed","Wed Jan 17 16:53:22 UTC 2024","Wed Jan 17 16:53:30 UTC 2024","8172","","[Windows-chrome] test func:","","[Windows-chrome] test func:","test element exist 功能 ? && func","test element exist 功能 ? && func",""
